location,population,date,HighestInfectionCount,HighestDeathCount,PercentPopulationInfected,PercentPopulationDeath
Cyprus,896007.0,12/11/2022,606287.0,1210.0,67.67,0.14
Cyprus,896007.0,13/11/2022,606287.0,1210.0,67.67,0.14
Cyprus,896007.0,14/11/2022,606287.0,1210.0,67.67,0.14
Cyprus,896007.0,15/11/2022,606287.0,1210.0,67.67,0.14
Cyprus,896007.0,16/11/2022,606287.0,1210.0,67.67,0.14
Cyprus,896007.0,04/11/2022,602662.0,1200.0,67.26,0.13
Cyprus,896007.0,05/11/2022,602662.0,1200.0,67.26,0.13
Cyprus,896007.0,06/11/2022,602662.0,1200.0,67.26,0.13
Cyprus,896007.0,07/11/2022,602662.0,1200.0,67.26,0.13
Cyprus,896007.0,08/11/2022,602662.0,1200.0,67.26,0.13
Cyprus,896007.0,09/11/2022,602662.0,1200.0,67.26,0.13
Cyprus,896007.0,10/11/2022,602662.0,1200.0,67.26,0.13
Cyprus,896007.0,11/11/2022,602662.0,1200.0,67.26,0.13
Cyprus,896007.0,01/11/2022,599118.0,1194.0,66.87,0.13
Cyprus,896007.0,02/11/2022,599118.0,1194.0,66.87,0.13
Cyprus,896007.0,03/11/2022,599118.0,1194.0,66.87,0.13
Cyprus,896007.0,28/10/2022,599118.0,1194.0,66.87,0.13
Cyprus,896007.0,29/10/2022,599118.0,1194.0,66.87,0.13
Cyprus,896007.0,30/10/2022,599118.0,1194.0,66.87,0.13
Cyprus,896007.0,31/10/2022,599118.0,1194.0,66.87,0.13
Cyprus,896007.0,21/10/2022,596297.0,1191.0,66.55,0.13
Cyprus,896007.0,22/10/2022,596297.0,1191.0,66.55,0.13
Cyprus,896007.0,23/10/2022,596297.0,1191.0,66.55,0.13
Cyprus,896007.0,24/10/2022,596297.0,1191.0,66.55,0.13
Cyprus,896007.0,25/10/2022,596297.0,1191.0,66.55,0.13
Cyprus,896007.0,26/10/2022,596297.0,1191.0,66.55,0.13
Cyprus,896007.0,27/10/2022,596297.0,1191.0,66.55,0.13
Cyprus,896007.0,14/10/2022,593542.0,1189.0,66.24,0.13
Cyprus,896007.0,15/10/2022,593542.0,1189.0,66.24,0.13
Cyprus,896007.0,16/10/2022,593542.0,1189.0,66.24,0.13
Cyprus,896007.0,17/10/2022,593542.0,1189.0,66.24,0.13
Cyprus,896007.0,18/10/2022,593542.0,1189.0,66.24,0.13
Cyprus,896007.0,19/10/2022,593542.0,1189.0,66.24,0.13
Cyprus,896007.0,20/10/2022,593542.0,1189.0,66.24,0.13
Cyprus,896007.0,07/10/2022,590783.0,1187.0,65.94,0.13
Cyprus,896007.0,08/10/2022,590783.0,1187.0,65.94,0.13
Cyprus,896007.0,09/10/2022,590783.0,1187.0,65.94,0.13
Cyprus,896007.0,10/10/2022,590783.0,1187.0,65.94,0.13
Cyprus,896007.0,11/10/2022,590783.0,1187.0,65.94,0.13
Cyprus,896007.0,12/10/2022,590783.0,1187.0,65.94,0.13
Cyprus,896007.0,13/10/2022,590783.0,1187.0,65.94,0.13
Cyprus,896007.0,01/10/2022,587994.0,1182.0,65.62,0.13
Cyprus,896007.0,02/10/2022,587994.0,1182.0,65.62,0.13
Cyprus,896007.0,03/10/2022,587994.0,1182.0,65.62,0.13
Cyprus,896007.0,04/10/2022,587994.0,1182.0,65.62,0.13
Cyprus,896007.0,05/10/2022,587994.0,1182.0,65.62,0.13
Cyprus,896007.0,06/10/2022,587994.0,1182.0,65.62,0.13
Cyprus,896007.0,30/09/2022,587994.0,1182.0,65.62,0.13
Cyprus,896007.0,23/09/2022,585313.0,1180.0,65.32,0.13
Cyprus,896007.0,24/09/2022,585313.0,1180.0,65.32,0.13
Cyprus,896007.0,25/09/2022,585313.0,1180.0,65.32,0.13
Cyprus,896007.0,26/09/2022,585313.0,1180.0,65.32,0.13
Cyprus,896007.0,27/09/2022,585313.0,1180.0,65.32,0.13
Cyprus,896007.0,28/09/2022,585313.0,1180.0,65.32,0.13
Cyprus,896007.0,29/09/2022,585313.0,1180.0,65.32,0.13
Faeroe Islands,53117.0,01/04/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,01/05/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,01/06/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,01/07/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,01/08/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,01/09/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,01/10/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,01/11/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,02/03/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,02/04/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,02/05/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,02/06/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,02/07/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,02/08/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,02/09/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,02/10/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,02/11/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,03/03/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,03/04/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,03/05/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,03/06/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,03/07/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,03/08/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,03/09/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,03/10/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,03/11/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,04/03/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,04/04/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,04/05/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,04/06/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,04/07/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,04/08/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,04/09/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,04/10/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,04/11/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,05/03/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,05/04/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,05/05/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,05/06/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,05/07/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,05/08/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,05/09/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,05/10/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,05/11/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,06/03/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,06/04/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,06/05/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,06/06/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,06/07/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,06/08/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,06/09/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,06/10/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,06/11/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,07/03/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,07/04/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,07/05/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,07/06/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,07/07/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,07/08/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,07/09/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,07/10/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,07/11/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,08/03/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,08/04/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,08/05/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,08/06/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,08/07/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,08/08/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,08/09/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,08/10/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,08/11/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,09/03/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,09/04/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,09/05/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,09/06/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,09/07/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,09/08/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,09/09/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,09/10/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,09/11/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,10/03/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,10/04/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,10/05/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,10/06/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,10/07/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,10/08/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,10/09/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,10/10/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,10/11/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,11/03/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,11/04/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,11/05/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,11/06/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,11/07/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,11/08/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,11/09/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,11/10/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,11/11/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,12/03/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,12/04/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,12/05/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,12/06/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,12/07/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,12/08/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,12/09/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,12/10/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,12/11/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,13/03/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,13/04/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,13/05/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,13/06/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,13/07/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,13/08/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,13/09/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,13/10/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,13/11/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,14/03/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,14/04/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,14/05/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,14/06/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,14/07/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,14/08/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,14/09/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,14/10/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,14/11/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,15/03/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,15/04/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,15/05/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,15/06/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,15/07/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,15/08/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,15/09/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,15/10/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,15/11/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,16/03/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,16/04/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,16/05/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,16/06/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,16/07/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,16/08/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,16/09/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,16/10/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,16/11/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,17/03/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,17/04/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,17/05/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,17/06/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,17/07/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,17/08/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,17/09/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,17/10/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,18/03/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,18/04/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,18/05/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,18/06/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,18/07/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,18/08/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,18/09/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,18/10/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,19/03/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,19/04/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,19/05/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,19/06/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,19/07/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,19/08/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,19/09/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,19/10/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,20/03/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,20/04/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,20/05/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,20/06/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,20/07/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,20/08/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,20/09/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,20/10/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,21/03/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,21/04/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,21/05/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,21/06/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,21/07/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,21/08/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,21/09/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,21/10/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,22/03/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,22/04/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,22/05/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,22/06/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,22/07/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,22/08/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,22/09/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,22/10/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,23/03/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,23/04/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,23/05/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,23/06/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,23/07/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,23/08/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,23/09/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,23/10/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,24/03/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,24/04/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,24/05/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,24/06/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,24/07/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,24/08/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,24/09/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,24/10/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,25/03/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,25/04/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,25/05/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,25/06/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,25/07/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,25/08/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,25/09/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,25/10/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,26/03/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,26/04/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,26/05/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,26/06/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,26/07/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,26/08/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,26/09/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,26/10/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,27/03/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,27/04/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,27/05/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,27/06/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,27/07/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,27/08/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,27/09/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,27/10/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,28/03/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,28/04/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,28/05/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,28/06/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,28/07/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,28/08/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,28/09/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,28/10/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,29/03/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,29/04/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,29/05/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,29/06/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,29/07/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,29/08/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,29/09/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,29/10/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,30/03/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,30/04/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,30/05/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,30/06/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,30/07/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,30/08/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,30/09/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,30/10/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,31/03/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,31/05/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,31/07/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,31/08/2022,34658.0,28.0,65.25,0.05
Faeroe Islands,53117.0,31/10/2022,34658.0,28.0,65.25,0.05
Cyprus,896007.0,16/09/2022,582381.0,1178.0,65.0,0.13
Cyprus,896007.0,17/09/2022,582381.0,1178.0,65.0,0.13
Cyprus,896007.0,18/09/2022,582381.0,1178.0,65.0,0.13
Cyprus,896007.0,19/09/2022,582381.0,1178.0,65.0,0.13
Cyprus,896007.0,20/09/2022,582381.0,1178.0,65.0,0.13
Cyprus,896007.0,21/09/2022,582381.0,1178.0,65.0,0.13
Cyprus,896007.0,22/09/2022,582381.0,1178.0,65.0,0.13
Faeroe Islands,53117.0,01/03/2022,34383.0,28.0,64.73,0.05
Cyprus,896007.0,10/09/2022,579899.0,1173.0,64.72,0.13
Cyprus,896007.0,11/09/2022,579899.0,1173.0,64.72,0.13
Cyprus,896007.0,12/09/2022,579899.0,1173.0,64.72,0.13
Cyprus,896007.0,13/09/2022,579899.0,1173.0,64.72,0.13
Cyprus,896007.0,14/09/2022,579899.0,1173.0,64.72,0.13
Cyprus,896007.0,15/09/2022,579899.0,1173.0,64.72,0.13
San Marino,33690.0,14/11/2022,21798.0,119.0,64.7,0.35
San Marino,33690.0,15/11/2022,21798.0,119.0,64.7,0.35
San Marino,33690.0,16/11/2022,21798.0,119.0,64.7,0.35
San Marino,33690.0,09/11/2022,21739.0,119.0,64.53,0.35
San Marino,33690.0,10/11/2022,21739.0,119.0,64.53,0.35
San Marino,33690.0,11/11/2022,21739.0,119.0,64.53,0.35
San Marino,33690.0,12/11/2022,21739.0,119.0,64.53,0.35
San Marino,33690.0,13/11/2022,21739.0,119.0,64.53,0.35
Cyprus,896007.0,02/09/2022,578030.0,1172.0,64.51,0.13
Cyprus,896007.0,03/09/2022,578030.0,1172.0,64.51,0.13
Cyprus,896007.0,04/09/2022,578030.0,1172.0,64.51,0.13
Cyprus,896007.0,05/09/2022,578030.0,1172.0,64.51,0.13
Cyprus,896007.0,06/09/2022,578030.0,1172.0,64.51,0.13
Cyprus,896007.0,07/09/2022,578030.0,1172.0,64.51,0.13
Cyprus,896007.0,08/09/2022,578030.0,1172.0,64.51,0.13
Cyprus,896007.0,09/09/2022,578030.0,1172.0,64.51,0.13
San Marino,33690.0,08/11/2022,21723.0,119.0,64.48,0.35
Faeroe Islands,53117.0,27/02/2022,34237.0,28.0,64.46,0.05
Faeroe Islands,53117.0,28/02/2022,34237.0,28.0,64.46,0.05
San Marino,33690.0,07/11/2022,21681.0,119.0,64.35,0.35
Cyprus,896007.0,01/09/2022,576278.0,1168.0,64.32,0.13
Cyprus,896007.0,26/08/2022,576278.0,1168.0,64.32,0.13
Cyprus,896007.0,27/08/2022,576278.0,1168.0,64.32,0.13
Cyprus,896007.0,28/08/2022,576278.0,1168.0,64.32,0.13
Cyprus,896007.0,29/08/2022,576278.0,1168.0,64.32,0.13
Cyprus,896007.0,30/08/2022,576278.0,1168.0,64.32,0.13
Cyprus,896007.0,31/08/2022,576278.0,1168.0,64.32,0.13
San Marino,33690.0,04/11/2022,21662.0,119.0,64.3,0.35
San Marino,33690.0,05/11/2022,21662.0,119.0,64.3,0.35
San Marino,33690.0,06/11/2022,21662.0,119.0,64.3,0.35
San Marino,33690.0,03/11/2022,21627.0,119.0,64.19,0.35
San Marino,33690.0,01/11/2022,21604.0,119.0,64.13,0.35
San Marino,33690.0,02/11/2022,21604.0,119.0,64.13,0.35
San Marino,33690.0,31/10/2022,21604.0,119.0,64.13,0.35
Cyprus,896007.0,19/08/2022,574124.0,1152.0,64.08,0.13
Cyprus,896007.0,20/08/2022,574124.0,1152.0,64.08,0.13
Cyprus,896007.0,21/08/2022,574124.0,1152.0,64.08,0.13
Cyprus,896007.0,22/08/2022,574124.0,1152.0,64.08,0.13
Cyprus,896007.0,23/08/2022,574124.0,1152.0,64.08,0.13
Cyprus,896007.0,24/08/2022,574124.0,1152.0,64.08,0.13
Cyprus,896007.0,25/08/2022,574124.0,1152.0,64.08,0.13
San Marino,33690.0,28/10/2022,21584.0,119.0,64.07,0.35
San Marino,33690.0,29/10/2022,21584.0,119.0,64.07,0.35
San Marino,33690.0,30/10/2022,21584.0,119.0,64.07,0.35
San Marino,33690.0,27/10/2022,21565.0,119.0,64.01,0.35
